"respondent_id","block","profile","price_all","washes_all","donations_all","emissions_all","choice","buy"
70,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
70,9,"6","€35","57 washes","no donations","72.6 ktons",1,"Yes"
70,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
70,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
70,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
70,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
71,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
71,1,"10","€165","57 washes","no donations","37 ktons",1,"Yes"
71,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
71,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
71,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
71,2,"15","€35","32 washes","no donations","37 ktons",1,"Yes"
71,3,"8","€100","57 washes","2% donated","72.6 ktons",1,"Yes"
71,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
71,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
71,4,"23","€100","57 washes","2% donated","37 ktons",0,NA
71,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
71,4,"24","€35","32 washes","no donations","72.6 ktons",1,"Yes"
71,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
71,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
71,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
71,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
71,6,"20","€165","32 washes","2% donated","37 ktons",1,"Yes"
71,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
71,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
71,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
71,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
71,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
71,8,"16","€35","32 washes","2% donated","72.6 ktons",1,"Yes"
71,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
71,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
71,9,"6","€35","57 washes","no donations","72.6 ktons",1,"Yes"
71,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
71,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
71,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
71,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
72,1,"5","€100","7 washes","2% donated","carbon neutral",1,"Yes"
72,1,"10","€165","57 washes","no donations","37 ktons",0,NA
72,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
72,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
72,2,"14","€165","57 washes","2% donated","carbon neutral",1,"No"
72,2,"15","€35","32 washes","no donations","37 ktons",0,NA
72,3,"8","€100","57 washes","2% donated","72.6 ktons",1,"Yes"
72,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
72,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
72,4,"23","€100","57 washes","2% donated","37 ktons",1,"Yes"
72,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
72,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
72,5,"4","€100","32 washes","4.75% donated","37 ktons",1,"Yes"
72,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
72,5,"11","€35","57 washes","4.75% donated","carbon neutral",0,NA
72,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
72,6,"20","€165","32 washes","2% donated","37 ktons",1,"No"
72,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
72,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
72,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
72,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
72,8,"19","€100","57 washes","4.75% donated","72.6 ktons",1,"Yes"
72,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
72,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
72,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
72,9,"6","€35","57 washes","no donations","72.6 ktons",1,"Yes"
72,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
72,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
72,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
72,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
73,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
73,1,"10","€165","57 washes","no donations","37 ktons",1,"Yes"
73,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
73,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
73,2,"14","€165","57 washes","2% donated","carbon neutral",1,"Yes"
73,2,"15","€35","32 washes","no donations","37 ktons",0,NA
73,3,"8","€100","57 washes","2% donated","72.6 ktons",0,NA
73,3,"7","€165","32 washes","no donations","carbon neutral",1,"Yes"
73,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
73,4,"23","€100","57 washes","2% donated","37 ktons",1,"Yes"
73,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
73,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
73,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
73,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
73,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
73,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
73,6,"20","€165","32 washes","2% donated","37 ktons",1,"No"
73,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
73,7,"1","€100","57 washes","no donations","72.6 ktons",1,"No"
73,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
73,7,"2","€35","32 washes","2% donated","carbon neutral",0,NA
73,8,"19","€100","57 washes","4.75% donated","72.6 ktons",1,"No"
73,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
73,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
73,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
73,9,"6","€35","57 washes","no donations","72.6 ktons",1,"Yes"
73,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
73,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
73,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
73,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
74,1,"5","€100","7 washes","2% donated","carbon neutral",1,"Yes"
74,1,"10","€165","57 washes","no donations","37 ktons",0,NA
74,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
74,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
74,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
74,2,"15","€35","32 washes","no donations","37 ktons",1,"Yes"
74,3,"8","€100","57 washes","2% donated","72.6 ktons",0,NA
74,3,"7","€165","32 washes","no donations","carbon neutral",1,"No"
74,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
74,4,"23","€100","57 washes","2% donated","37 ktons",1,"Yes"
74,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
74,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
74,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
74,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
74,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
74,6,"18","€100","7 washes","no donations","carbon neutral",1,"No"
74,6,"20","€165","32 washes","2% donated","37 ktons",0,NA
74,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
74,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
74,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
74,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
74,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
74,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
74,8,"21","€35","7 washes","no donations","carbon neutral",1,"Yes"
74,9,"29","€100","32 washes","4.75% donated","carbon neutral",1,"Yes"
74,9,"6","€35","57 washes","no donations","72.6 ktons",0,NA
74,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
74,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
74,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
74,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
75,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
75,1,"10","€165","57 washes","no donations","37 ktons",1,"Yes"
75,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
75,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
75,2,"14","€165","57 washes","2% donated","carbon neutral",1,"Yes"
75,2,"15","€35","32 washes","no donations","37 ktons",0,NA
75,3,"8","€100","57 washes","2% donated","72.6 ktons",0,NA
75,3,"7","€165","32 washes","no donations","carbon neutral",1,"Yes"
75,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
75,4,"23","€100","57 washes","2% donated","37 ktons",1,"Yes"
75,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
75,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
75,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
75,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
75,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
75,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
75,6,"20","€165","32 washes","2% donated","37 ktons",1,"Yes"
75,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
75,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
75,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
75,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
75,8,"19","€100","57 washes","4.75% donated","72.6 ktons",1,"Yes"
75,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
75,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
75,9,"29","€100","32 washes","4.75% donated","carbon neutral",1,"Yes"
75,9,"6","€35","57 washes","no donations","72.6 ktons",0,NA
75,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
75,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
75,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
75,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
76,1,"5","€100","7 washes","2% donated","carbon neutral",1,"No"
76,1,"10","€165","57 washes","no donations","37 ktons",0,NA
76,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
76,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
76,2,"14","€165","57 washes","2% donated","carbon neutral",1,"No"
76,2,"15","€35","32 washes","no donations","37 ktons",0,NA
76,3,"8","€100","57 washes","2% donated","72.6 ktons",1,"No"
76,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
76,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
76,4,"23","€100","57 washes","2% donated","37 ktons",1,"No"
76,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
76,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
76,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
76,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
76,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
76,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
76,6,"20","€165","32 washes","2% donated","37 ktons",1,"No"
76,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
76,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
76,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
76,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
76,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
76,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
76,8,"21","€35","7 washes","no donations","carbon neutral",1,"Yes"
76,9,"29","€100","32 washes","4.75% donated","carbon neutral",1,"Yes"
76,9,"6","€35","57 washes","no donations","72.6 ktons",0,NA
76,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
76,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
76,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
76,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
77,1,"5","€100","7 washes","2% donated","carbon neutral",1,"No"
77,1,"10","€165","57 washes","no donations","37 ktons",0,NA
77,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
77,2,"12","€100","7 washes","no donations","72.6 ktons",1,"No"
77,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
77,2,"15","€35","32 washes","no donations","37 ktons",0,NA
77,3,"8","€100","57 washes","2% donated","72.6 ktons",0,NA
77,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
77,3,"9","€35","7 washes","4.75% donated","37 ktons",1,"Yes"
77,4,"23","€100","57 washes","2% donated","37 ktons",0,NA
77,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
77,4,"24","€35","32 washes","no donations","72.6 ktons",1,"Yes"
77,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
77,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
77,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
77,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
77,6,"20","€165","32 washes","2% donated","37 ktons",1,"No"
77,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
77,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
77,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
77,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
77,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
77,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
77,8,"21","€35","7 washes","no donations","carbon neutral",1,"Yes"
77,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
77,9,"6","€35","57 washes","no donations","72.6 ktons",0,NA
77,9,"28","€35","7 washes","2% donated","37 ktons",1,"No"
77,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
77,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
77,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
78,1,"5","€100","7 washes","2% donated","carbon neutral",1,"Yes"
78,1,"10","€165","57 washes","no donations","37 ktons",0,NA
78,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
78,2,"12","€100","7 washes","no donations","72.6 ktons",1,"Yes"
78,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
78,2,"15","€35","32 washes","no donations","37 ktons",0,NA
78,3,"8","€100","57 washes","2% donated","72.6 ktons",1,"Yes"
78,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
78,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
78,4,"23","€100","57 washes","2% donated","37 ktons",1,"No"
78,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
78,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
78,5,"4","€100","32 washes","4.75% donated","37 ktons",1,"Yes"
78,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
78,5,"11","€35","57 washes","4.75% donated","carbon neutral",0,NA
78,6,"18","€100","7 washes","no donations","carbon neutral",1,"Yes"
78,6,"20","€165","32 washes","2% donated","37 ktons",0,NA
78,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
78,7,"1","€100","57 washes","no donations","72.6 ktons",1,"No"
78,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
78,7,"2","€35","32 washes","2% donated","carbon neutral",0,NA
78,8,"19","€100","57 washes","4.75% donated","72.6 ktons",1,"No"
78,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
78,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
78,9,"29","€100","32 washes","4.75% donated","carbon neutral",1,"Yes"
78,9,"6","€35","57 washes","no donations","72.6 ktons",0,NA
78,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
78,10,"27","€100","7 washes","2% donated","37 ktons",1,"No"
78,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
78,10,"25","€35","57 washes","no donations","carbon neutral",0,NA
79,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
79,1,"10","€165","57 washes","no donations","37 ktons",1,"No"
79,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
79,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
79,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
79,2,"15","€35","32 washes","no donations","37 ktons",1,"Yes"
79,3,"8","€100","57 washes","2% donated","72.6 ktons",1,"Yes"
79,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
79,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
79,4,"23","€100","57 washes","2% donated","37 ktons",0,NA
79,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
79,4,"24","€35","32 washes","no donations","72.6 ktons",1,"Yes"
79,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
79,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
79,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
79,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
79,6,"20","€165","32 washes","2% donated","37 ktons",1,"No"
79,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
79,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
79,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
79,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
